,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4768,2036,15809872,S1802,748,S0,Male,47,4,133391.82,4,0,1,112118.1,1
4769,3334,15738785,S1554,735,S0,Female,44,3,62397.41,2,1,0,140052.17,0
4770,4009,15781884,S1672,655,S0,Female,34,4,121754.29,1,1,0,83541.94,0
4771,4742,15719352,S1737,709,S1,Female,42,2,115481.68,2,1,1,114318.2,1
4772,5612,15626012,S206,636,S2,Female,59,5,140769.56,1,1,1,124785.66,0
4773,6422,15642002,S23,630,S1,Female,40,4,145821.43,2,1,1,67918.16,0
4774,8970,15793803,S921,624,S0,Male,55,7,128960.91,1,1,0,57932.93,0
4775,7021,15684198,S2437,553,S0,Male,40,5,145507.97,1,0,1,97765.89,0
4776,6091,15674765,S1609,641,S2,Female,39,5,62397.41,2,1,0,127118.99,0
4777,34,15648367,S1825,507,S2,Female,48,5,151670.42,1,1,0,80554.99,0
4778,2439,15761720,S1184,707,S0,Male,35,6,118271.13,1,1,0,120958.96,0
4779,1386,15764618,S1024,686,S0,Male,36,6,62397.41,2,1,1,106796.28,0
4780,4233,15708513,S770,562,S2,Male,35,5,62397.41,2,1,0,78071.94,0
4781,8427,15726466,S2521,611,S0,Female,40,6,128888.68,1,1,0,85421.9,0
4782,9147,15583668,S750,636,S1,Male,40,6,91871.03,1,0,1,141921.88,0
4783,3662,15630413,S865,590,S1,Female,42,7,129833.17,4,1,1,87649.84,1
4784,4286,15585466,S2517,720,S0,Male,47,6,145491.61,1,1,1,81820.37,0
4785,422,15732644,S196,686,S1,Female,41,2,126568.02,2,1,0,89065.85,0
4786,7619,15575409,S2438,630,S2,Male,32,6,117122.19,1,1,0,101909.9,0
4787,2247,15790497,S654,626,S2,Female,40,5,62397.41,2,1,1,75169.11,0
4788,9824,15632439,S628,601,S0,Male,37,6,62397.41,2,1,1,77712.55,0
4789,6970,15809847,S778,604,S0,Female,30,2,62397.41,2,1,0,106843.86,0
4790,9325,15759874,S744,573,S2,Male,41,3,119247.48,1,1,0,99326.99,0
4791,144,15703117,S1652,585,S1,Male,35,3,122376.73,2,0,1,82572.89,0
4792,8315,15773605,S351,679,S2,Male,45,4,62397.41,2,0,1,94045.96,0
4793,3603,15570060,S1695,660,S0,Male,34,3,62397.41,2,1,0,97028.65,0
4794,2869,15621457,S1844,622,S2,Female,54,5,62397.41,1,0,1,121598.76,0
4795,6268,15635660,S800,644,S0,Male,43,5,103739.65,2,1,0,104056.5,0
4796,3357,15633352,S803,622,S0,Male,40,6,110385.46,1,0,0,129436.96,0
4797,5091,15601263,S556,524,S1,Female,41,4,121554.75,1,0,0,88973.17,0
4798,4802,15711028,S912,700,S0,Female,43,3,127268.23,2,1,1,137346.79,0
4799,3644,15798348,S2046,709,S1,Female,36,5,137968.96,1,1,0,84050.12,1
4800,3951,15607098,S2439,615,S0,Female,47,3,62397.41,1,0,1,131064.3,1
4801,4709,15635244,S2240,634,S2,Male,49,3,62397.41,2,1,1,141619.33,0
4802,2539,15607178,S1567,690,S0,Male,38,5,140169.84,2,1,1,130860.76,0
4803,9631,15698321,S51,608,S1,Female,37,5,123011.57,2,1,1,77129.24,0
4804,5652,15800295,S778,582,S1,Male,49,4,112333.19,1,1,0,141019.42,1
4805,1305,15796336,S1123,611,S0,Female,50,6,135456.44,1,1,0,73740.46,0
4806,2600,15642709,S1932,707,S0,Male,37,4,62397.41,2,1,0,78477.85,0
4807,669,15726720,S446,626,S2,Female,48,5,68659.49,1,0,0,124126.71,1
4808,731,15808780,S2087,530,S0,Male,34,3,62397.41,2,1,1,70856.88,0
4809,6513,15701936,S776,668,S0,Female,40,6,62397.41,1,1,1,86197.27,0
4810,5883,15571550,S472,714,S0,Male,42,5,145778.1,2,1,1,85971.96,0
4811,3211,15692575,S475,693,S1,Female,40,5,103839.39,2,0,0,65272.5,0
4812,9706,15777893,S838,727,S1,Female,42,3,112875.21,1,1,0,72446.24,1
4813,7139,15706232,S577,602,S0,Female,66,3,62397.41,2,1,1,78549.64,0
4814,2927,15631882,S2344,753,S1,Female,39,4,127569.74,2,1,1,95219.16,0
4815,2405,15592578,S388,558,S0,Male,47,4,137082.65,1,1,0,89311.61,1
4816,6926,15633574,S1479,592,S2,Male,60,5,123356.8,1,0,1,60396.26,0
4817,7417,15762937,S562,663,S2,Female,47,6,139626.5,1,1,0,124957.47,0
4818,7827,15760456,S1792,617,S0,Female,37,5,150576.76,1,1,0,105595.11,1
4819,8234,15759480,S1719,585,S2,Male,47,5,129554.83,1,0,0,114974.6,0
4820,6567,15759913,S2433,576,S0,Female,40,5,62397.41,2,1,0,82999.75,0
4821,6844,15724336,S1497,652,S2,Male,31,5,62397.41,2,1,0,125055.88,0
4822,9773,15611088,S1346,609,S2,Male,37,5,100930.17,2,1,1,127109.83,0
4823,3403,15725511,S1823,664,S1,Male,47,4,115641.12,1,1,0,92551.04,0
4824,3179,15756894,S64,707,S2,Male,39,3,62397.41,2,1,1,132680.3,0
4825,2445,15584114,S1973,539,S0,Male,39,5,62397.41,2,0,1,59251.57,0
4826,7105,15616431,S383,604,S0,Male,45,7,144597.9,1,1,0,74029.35,0
4827,4993,15751524,S2176,609,S0,Male,39,7,62397.41,2,1,0,68419.52,0
4828,3538,15773260,S2320,541,S1,Male,46,5,126302.29,1,0,0,115960.66,0
4829,7682,15644572,S29,558,S0,Female,44,5,62397.41,2,0,1,132756.22,0
4830,3645,15796074,S1353,586,S0,Male,47,3,137085.35,1,1,0,118438.01,1
4831,2061,15756875,S814,691,S1,Female,47,2,98332.74,2,0,0,121703.62,0
4832,7561,15582066,S1302,638,S0,Male,61,2,112079.25,1,0,1,75670.62,0
4833,9876,15579223,S125,684,S1,Female,47,3,112240.83,2,1,1,90931.23,0
4834,777,15645717,S2249,730,S1,Male,33,5,89949.12,1,1,0,113451.74,0
4835,3660,15791674,S1239,753,S0,Female,43,3,62397.41,2,1,0,133755.32,0
4836,4346,15642912,S561,693,S0,Female,44,6,62397.41,2,1,0,116928.52,1
4837,2438,15684294,S1859,517,S1,Female,49,5,113706.46,1,1,1,135490.72,1
4838,3400,15760880,S1850,634,S2,Female,39,5,92492.2,1,1,0,63478.77,1
4839,1082,15751788,S1150,561,S1,Male,33,5,93801.81,1,1,1,101173.06,0
4840,4035,15575247,S1478,539,S1,Male,34,4,110311.9,2,1,0,113640.56,0
4841,4389,15736327,S1747,678,S1,Male,43,5,138885.65,1,0,0,126002.91,0
4842,7935,15629133,S25,554,S2,Male,50,3,62397.41,1,1,0,106178.2,1
4843,6867,15629677,S1745,618,S0,Male,34,5,127654.83,2,0,1,141211.15,0
4844,1785,15697360,S2503,616,S0,Male,47,5,139571.85,1,0,0,72514.04,1
4845,7459,15700325,S2344,638,S0,Male,47,5,104211.9,1,1,1,78199.26,0
4846,5658,15814468,S999,528,S0,Female,36,4,127793.88,1,1,0,127198.54,0
4847,7259,15753332,S771,709,S0,Male,60,7,122256.23,1,0,1,107214.06,0
4848,7428,15724428,S942,678,S2,Female,46,5,62397.41,1,1,1,108535.43,0
4849,8640,15758939,S1382,677,S0,Male,52,4,62397.41,2,1,1,107830.56,0
4850,9208,15577107,S1739,622,S2,Female,47,3,141773.94,1,1,1,119176.11,1
4851,8299,15642997,S1625,636,S0,Male,38,6,110334.67,1,0,1,137196.45,0
4852,580,15624013,S206,647,S0,Male,45,5,112447.13,1,1,0,66442.18,0
4853,2230,15762332,S208,731,S1,Female,33,6,130330.68,1,1,1,115325.6,0
4854,8760,15701301,S1691,574,S2,Male,47,4,62397.41,1,1,0,113514.12,0
4855,6988,15793331,S892,641,S0,Male,49,3,62397.41,1,1,0,75882.65,0
4856,6561,15710206,S94,618,S2,Male,34,5,62397.41,2,1,1,60345.16,0
4857,9852,15765093,S1376,717,S0,Female,39,4,62397.41,1,1,1,118869.98,1
4858,5533,15734659,S490,580,S0,Female,47,4,62397.41,2,0,0,114613.45,0
4859,4326,15575399,S1760,657,S2,Male,37,5,62397.41,1,1,0,72638.56,0
4860,9310,15635367,S78,586,S1,Male,42,3,130576.56,1,1,0,142242.25,0
4861,969,15639549,S2280,500,S0,Female,46,5,62397.41,1,1,0,120534.1,1
4862,7473,15688984,S1975,658,S2,Male,44,6,126491.81,1,0,1,138838.96,0
4863,7145,15678427,S1485,538,S2,Male,42,6,125636.6,1,1,0,104970.95,0
4864,217,15746258,S223,531,S0,Female,31,5,62397.41,2,1,1,85723.94,0
4865,2525,15736274,S2259,663,S2,Female,47,3,62397.41,1,1,0,135171.18,1
4866,5400,15809509,S868,609,S2,Male,59,6,62397.41,2,1,0,121339.97,1
4867,7545,15777576,S796,602,S2,Male,46,3,135316.58,1,1,1,67663.02,0
4868,6566,15573278,S1375,595,S1,Female,43,6,138488.01,1,1,0,69104.5,1
4869,3333,15791452,S2132,608,S0,Female,42,6,100168.54,4,0,1,113496.92,1
4870,4539,15750497,S478,562,S2,Male,43,3,62397.41,2,1,1,77990.17,0
4871,1933,15763148,S27,625,S0,Male,37,6,118938.24,1,1,1,71210.43,0
4872,3261,15749365,S974,615,S2,Female,34,6,137090.12,3,0,1,101913.81,1
4873,5973,15614782,S1453,586,S2,Male,32,6,62397.41,2,1,0,105152.35,0
4874,9678,15613623,S1291,661,S0,Female,39,3,100757.77,1,1,0,111954.59,0
4875,7734,15607560,S1765,664,S1,Female,39,5,121084.73,1,0,0,138516.82,1
4876,4531,15708289,S2521,582,S0,Male,32,3,62397.41,2,1,1,121863.8,0
4877,2337,15693088,S159,718,S1,Male,54,3,127216.76,1,0,0,65433.37,1
4878,7716,15771750,S2531,652,S2,Male,42,5,118430.55,1,1,1,89837.38,0
4879,3217,15721719,S1382,648,S0,Female,43,4,62397.41,1,0,0,130988.71,1
4880,9304,15622117,S2464,636,S2,Male,71,3,138630.74,1,0,1,78750.1,0
4881,9615,15804937,S1409,512,S1,Female,46,3,116111.14,2,1,0,100240.93,0
4882,279,15601324,S2249,668,S0,Male,39,3,62397.41,1,0,0,75186.42,0
4883,9886,15757777,S346,642,S1,Female,37,5,132698.54,1,1,0,137725.21,0
4884,4201,15668385,S379,542,S0,Female,40,3,62397.41,2,1,0,98995.97,0
4885,6864,15808831,S2060,617,S1,Male,35,6,116981.09,1,1,1,108348.3,0
4886,557,15740237,S1090,633,S1,Male,37,5,138086.88,2,1,1,102218.17,0
4887,3922,15784676,S1092,634,S0,Male,42,3,62397.41,2,0,1,86338.65,0
4888,4996,15700394,S1150,553,S1,Female,33,5,128441.15,1,0,0,139795.3,0
4889,1802,15569626,S1239,643,S2,Female,37,4,62397.41,2,0,1,91194.24,0
4890,3488,15726354,S1640,598,S1,Female,31,5,113426.45,1,1,0,87480.7,1
4891,4175,15607753,S1404,614,S0,Female,60,5,125305.59,2,1,1,121842.84,0
4892,1106,15639357,S1209,604,S1,Female,42,6,114494.44,2,1,1,115754.18,0
4893,7451,15583067,S1010,593,S2,Female,47,4,132477.17,1,1,0,83951.9,0
4894,4015,15762588,S378,682,S0,Male,46,5,116581.35,1,0,0,135052.89,0
4895,3467,15775238,S747,703,S0,Female,44,6,129682.01,1,1,1,79000.48,0
4896,4443,15632118,S317,716,S1,Male,32,5,116386.64,1,0,1,125682.84,0
4897,1889,15576683,S28,566,S2,Male,41,6,99193.87,2,1,0,95577.45,1
4898,3427,15639882,S1748,617,S2,Female,47,5,125481.18,2,0,0,91114.68,0
4899,161,15773487,S618,608,S0,Male,41,3,121861.79,1,1,0,119601.03,0
4900,6892,15815040,S1553,689,S0,Male,41,5,133969.11,1,1,1,139697.67,0
4901,2906,15677135,S484,740,S2,Male,51,5,62397.41,2,0,1,133333.64,0
4902,2139,15779985,S1931,635,S1,Female,47,6,130029.69,1,1,1,125180.88,0
4903,2534,15665760,S1921,615,S1,Male,45,5,112681.95,1,1,0,97209.95,0
4904,3553,15748995,S1577,696,S0,Female,37,4,133557.13,1,1,0,123898.03,0
4905,3000,15802857,S2270,707,S2,Male,37,4,62397.41,2,0,1,81928.95,0
4906,159,15733476,S1787,561,S2,Female,37,2,62397.41,2,0,0,133756.27,0
4907,6474,15791342,S893,549,S0,Female,47,4,62397.41,1,0,0,130876.15,1
4908,7343,15610594,S1524,592,S2,Male,39,3,62397.41,2,1,1,62820.67,0
4909,3599,15638047,S733,638,S0,Female,42,5,62397.41,2,1,0,79281.36,0
4910,7127,15617518,S1953,644,S0,Male,35,4,146468.06,1,1,1,129514.51,0
4911,2792,15765806,S1190,649,S0,Female,33,4,124628.52,1,1,1,95821.74,0
4912,3807,15805025,S2225,753,S2,Male,41,5,62397.41,2,0,1,75059.25,0
4913,6233,15600510,S2350,565,S0,Female,63,2,127155.21,1,1,1,114705.94,0
4914,2237,15769451,S1394,721,S0,Male,35,4,62397.41,2,1,0,58496.52,0
4915,9072,15567980,S1425,596,S1,Female,36,4,128153.66,1,1,0,83453.02,0
4916,8429,15649121,S1020,687,S2,Male,32,6,62397.41,2,1,0,59246.37,0
4917,2464,15682914,S2286,595,S0,Male,36,5,62397.41,2,1,1,96261.16,0
4918,7357,15759250,S311,513,S1,Male,48,5,117863.38,1,1,0,59628.24,1
4919,4633,15671930,S1155,633,S0,Male,35,7,62397.41,2,0,1,111287.14,0
4920,6313,15791533,S1147,634,S1,Female,48,5,133534.23,1,1,0,79012.0,1
4921,9175,15669589,S2297,700,S0,Female,43,5,103129.94,1,0,1,104166.8,0
4922,2297,15658969,S2170,634,S0,Male,39,5,132111.6,2,1,0,73294.08,0
4923,7246,15683183,S816,532,S0,Male,39,5,124194.46,2,0,0,123095.89,0
4924,5729,15725882,S875,663,S0,Female,47,5,62397.41,2,1,0,113556.3,0
4925,3358,15684042,S2350,542,S1,Male,37,3,129865.97,1,1,1,128220.6,1
4926,922,15729970,S1963,581,S0,Female,36,2,62397.41,1,1,0,73275.51,0
4927,5641,15660101,S1612,653,S2,Female,39,3,62397.41,1,0,0,69224.55,1
4928,7715,15721377,S2237,723,S0,Male,39,6,62397.41,2,1,0,118569.31,0
4929,6434,15815552,S1376,579,S2,Male,46,3,120520.74,2,0,0,131696.94,0
4930,605,15682600,S1130,552,S1,Female,33,5,109667.61,2,1,0,101389.97,0
4931,1666,15605284,S1384,618,S1,Female,33,5,102433.52,1,1,0,97250.0,0
4932,2613,15773013,S643,617,S1,Male,44,5,153755.54,2,1,1,112367.4,0
4933,4303,15775741,S344,634,S0,Female,43,5,62397.41,2,1,0,117449.3,0
4934,5700,15574692,S1446,574,S0,Male,47,6,74481.83,1,0,1,129647.13,1
4935,8962,15784890,S728,673,S0,Female,39,4,121859.69,2,1,1,115346.52,0
4936,7541,15586970,S2344,614,S0,Female,32,5,62397.41,2,1,0,106866.6,0
4937,8974,15758050,S2438,641,S1,Female,49,3,111217.65,2,0,0,105658.67,1
4938,2868,15637829,S820,490,S0,Male,54,4,132769.71,1,0,1,94202.51,0
4939,8337,15770255,S2153,694,S1,Male,56,3,113228.56,2,1,1,87661.43,0
4940,3160,15744873,S1367,576,S0,Male,42,5,62397.41,1,1,0,106671.24,0
4941,8653,15651943,S442,711,S1,Female,67,5,137118.56,1,1,0,58624.14,1
4942,4523,15691396,S12,562,S0,Female,44,5,103175.07,1,1,0,128588.58,0
4943,6005,15806511,S1659,606,S0,Female,47,3,62397.41,2,1,1,142339.66,0
4944,1900,15770214,S745,620,S2,Female,41,3,62397.41,1,1,1,118677.45,0
4945,3642,15798906,S940,625,S0,Male,37,3,106378.32,2,0,1,60609.38,0
4946,1659,15782390,S2056,596,S1,Female,47,6,115673.87,1,0,0,138852.36,1
4947,5121,15670552,S2238,588,S0,Female,44,6,62397.41,3,1,1,83413.05,0
4948,3453,15636658,S1115,608,S2,Female,42,6,62397.41,2,1,1,83867.06,0
4949,107,15803716,S303,559,S2,Male,40,4,62397.41,2,0,0,61570.62,0
4950,8759,15595162,S2087,516,S1,Male,42,4,140801.25,1,0,0,118552.0,0
4951,1052,15804709,S2559,590,S2,Female,39,6,62397.41,2,1,0,106026.28,0
4952,4304,15680804,S1935,649,S0,Male,34,4,62397.41,1,1,0,71305.03,0
4953,7278,15756926,S1358,753,S2,Male,49,3,62397.41,1,1,0,129495.82,1
4954,6724,15754537,S2290,580,S2,Male,37,3,120401.82,1,0,0,119343.38,0
4955,1491,15646936,S754,594,S0,Male,39,6,128623.85,1,1,0,107980.54,0
4956,1871,15632051,S746,584,S0,Male,34,6,111381.59,1,1,1,75825.07,0
4957,3235,15658032,S1693,578,S2,Male,42,2,123940.58,1,0,0,86125.61,0
4958,5685,15749947,S1033,548,S1,Female,39,7,132183.41,1,1,1,111580.91,0
4959,5468,15790235,S2147,540,S2,Male,33,5,62397.41,1,0,1,139443.81,0
4960,3825,15595221,S1558,647,S0,Female,58,3,62397.41,2,1,1,76134.31,0
4961,3345,15586522,S931,655,S0,Male,51,5,131231.26,1,1,1,58666.34,0
4962,4731,15804357,S615,641,S0,Female,37,6,62397.41,2,0,0,75059.54,0
4963,3732,15698664,S383,653,S2,Male,40,4,62397.41,2,1,1,132480.28,0
4964,8645,15720637,S1479,753,S1,Male,44,4,145871.55,2,0,1,76382.68,0
4965,8147,15760568,S2334,542,S1,Male,41,6,121812.82,3,1,0,108119.88,1
4966,1332,15752601,S1377,623,S0,Female,39,5,62397.41,2,1,1,142047.5,0
4967,4014,15771856,S2501,555,S2,Male,44,4,62397.41,2,1,0,68307.97,0
4968,77,15711572,S2387,753,S1,Female,37,4,145163.13,1,0,1,83830.09,0
4969,489,15794566,S726,599,S1,Male,41,4,127213.78,2,1,1,74646.0,0
4970,6271,15782454,S761,522,S0,Female,37,6,62397.41,2,0,0,84349.3,0
4971,4765,15706764,S537,654,S2,Female,35,4,62397.41,2,1,1,139277.22,0
4972,1254,15606755,S422,541,S2,Male,40,6,121168.61,1,1,0,96217.05,0
4973,3763,15763431,S2358,631,S2,Male,37,3,129175.15,1,0,0,124665.05,0
4974,9441,15800062,S297,706,S2,Female,39,7,62397.41,1,1,1,99499.89,0
4975,6338,15815095,S2341,688,S1,Male,40,4,111788.82,1,1,0,114283.2,0
4976,1457,15695097,S1826,670,S0,Male,35,5,143003.9,1,0,0,141148.26,0
4977,4973,15584364,S1108,641,S0,Male,35,4,116247.42,1,1,0,139519.25,0
4978,1513,15591550,S1065,749,S0,Female,35,4,62397.41,2,0,1,109907.75,0
4979,7862,15631512,S978,681,S1,Female,37,3,113890.91,1,1,0,66675.41,0
4980,848,15735221,S575,590,S2,Female,42,4,62397.41,2,1,1,59439.72,0
4981,8502,15763327,S901,543,S0,Male,34,5,165915.47,1,1,0,123972.52,0
4982,8856,15688498,S2522,625,S0,Female,53,2,124638.08,2,0,1,125538.58,0
4983,7854,15737354,S1489,674,S2,Male,56,3,62397.41,1,1,1,140760.74,0
4984,2220,15682421,S601,580,S1,Male,46,5,106432.18,4,1,1,103041.07,1
4985,2156,15714939,S416,604,S2,Female,35,4,62397.41,2,1,0,62147.75,1
4986,52,15795571,S2430,661,S2,Male,37,5,62397.41,2,0,1,119183.53,0
4987,3791,15768006,S2194,635,S0,Male,36,4,102738.0,1,1,1,66274.31,0
4988,1533,15687492,S2009,509,S0,Female,40,5,62397.41,2,1,0,127293.61,0
4989,8755,15601012,S1300,606,S0,Male,34,6,62397.41,2,1,0,128053.82,0
4990,2477,15653448,S75,606,S0,Female,44,6,113066.45,2,1,0,120120.86,0
4991,4149,15646302,S518,632,S2,Male,55,3,97712.54,1,0,1,84004.96,0
4992,4530,15718153,S1409,592,S1,Female,42,5,97710.05,2,1,0,116828.07,0
4993,2565,15789924,S1684,579,S0,Male,43,5,62397.41,2,0,0,129111.94,0
4994,6454,15712403,S72,638,S2,Male,37,4,114382.16,2,0,1,73015.01,0
4995,5412,15657771,S394,714,S2,Female,39,6,62397.41,2,1,0,107238.03,0
4996,8450,15696061,S1464,720,S0,Male,38,7,119737.19,1,0,1,110954.52,0
4997,4207,15567630,S1685,642,S0,Male,42,3,62397.41,2,1,1,80556.12,0
4998,1859,15733138,S1679,576,S0,Female,52,5,124128.67,2,0,0,71378.08,0
4999,9083,15754952,S797,554,S2,Male,37,6,62397.41,1,1,0,72918.03,0
5000,8839,15604551,S1382,462,S0,Female,48,5,62397.41,1,1,0,124358.82,1
5001,5974,15804256,S2308,589,S0,Female,56,4,182212.8,1,0,1,120378.62,1
5002,1602,15651868,S594,669,S2,Male,33,3,62397.41,1,1,1,114012.15,0
5003,4678,15646535,S770,623,S1,Female,42,5,138413.02,1,0,1,78605.22,0
5004,4219,15694408,S1050,679,S1,Male,34,4,111285.09,2,1,0,74237.32,0
5005,1644,15627352,S1376,631,S1,Female,34,3,128695.54,1,1,1,133678.16,0
5006,9165,15729454,S2355,591,S2,Male,36,3,128967.9,1,1,1,72886.44,0
5007,4672,15766064,S2527,669,S1,Female,50,4,109169.73,1,1,0,60733.83,1
5008,7244,15807900,S239,634,S1,Female,32,4,144598.69,1,0,1,66474.96,0
5009,5185,15651315,S2500,692,S2,Female,42,4,112544.5,2,1,0,80826.4,0
5010,944,15649853,S331,739,S0,Male,42,5,62397.41,2,0,0,101405.27,0
5011,2128,15608246,S2292,585,S0,Male,44,6,62397.41,2,1,0,105296.88,1
5012,481,15621093,S1196,584,S0,Male,44,5,62397.41,2,1,1,109555.22,0
5013,4068,15677586,S1982,687,S0,Male,38,5,143058.46,1,1,0,69847.3,0
5014,3195,15767488,S235,701,S1,Female,42,5,128205.69,1,0,1,58382.1,0
5015,7416,15611669,S1097,704,S1,Female,41,5,101523.85,1,0,0,99918.74,0
5016,5096,15693162,S748,668,S2,Male,42,3,62397.41,2,1,0,93194.74,1
5017,7266,15691817,S1444,650,S0,Male,37,4,120086.38,1,0,0,135335.75,0
5018,6267,15586959,S2386,658,S2,Female,37,5,62397.41,2,0,1,63464.44,0
5019,4558,15585047,S1595,636,S0,Female,38,3,140595.21,1,0,1,122799.31,0
5020,4385,15609558,S2521,615,S0,Male,30,3,62397.41,2,1,0,85655.26,0
5021,6967,15571415,S2302,560,S1,Male,42,6,126467.43,1,0,0,83337.14,1
5022,326,15658972,S1505,695,S1,Female,43,4,113018.96,3,1,1,88702.99,1
5023,9813,15632143,S1666,598,S2,Male,34,6,107994.73,2,1,0,103950.56,0
5024,6420,15709531,S292,588,S1,Female,39,3,113478.94,1,1,0,104432.89,0
5025,4938,15718769,S1487,613,S0,Female,37,3,142103.34,3,1,0,117989.98,1
5026,880,15654346,S2371,596,S1,Female,47,4,110925.94,2,1,0,118673.84,1
5027,2261,15687130,S1796,653,S2,Male,40,6,113154.93,2,1,0,66968.69,0
5028,299,15672945,S1216,650,S0,Male,43,4,62397.41,2,1,0,130469.35,0
5029,9473,15797276,S504,601,S0,Male,40,6,62397.41,1,1,1,67075.75,0
5030,8348,15589660,S2364,563,S0,Male,42,6,169108.04,1,0,1,120739.54,0
5031,5940,15598259,S2149,587,S1,Female,51,5,121564.88,1,0,1,139148.76,1
5032,3189,15618661,S391,649,S0,Male,47,5,117043.4,1,0,1,88246.04,0
5033,284,15582903,S2430,667,S1,Male,39,6,129877.68,2,1,0,120000.38,0
5034,7479,15621075,S952,578,S1,Female,42,5,135476.89,2,1,1,93137.79,0
5035,4190,15694644,S803,625,S0,Male,34,3,131769.21,2,0,1,107249.03,0
5036,9739,15644977,S2141,661,S0,Female,47,3,91941.56,1,1,0,64686.3,0
5037,5022,15815534,S2410,565,S0,Male,42,6,62397.41,1,1,1,99240.12,0
5038,200,15696277,S1575,635,S2,Male,40,6,98499.38,1,1,1,86466.58,0
5039,9211,15711825,S2476,531,S1,Female,35,5,132383.61,2,1,0,102889.86,0
5040,6310,15754053,S1941,539,S1,Male,42,6,107118.12,2,0,1,114192.13,0
5041,713,15589348,S466,567,S1,Male,55,4,118369.17,3,1,0,64706.42,1
5042,1465,15608344,S2430,650,S0,Female,49,5,62397.41,2,1,0,85161.09,0
5043,9260,15802570,S1500,704,S2,Male,37,6,62397.41,2,0,1,79115.96,0
5044,2733,15739514,S2430,717,S0,Female,35,4,127808.16,1,1,0,73742.13,0
5045,298,15796334,S2478,674,S2,Female,38,7,62397.41,1,1,0,115346.38,1
5046,102,15662291,S2434,620,S1,Female,53,4,119584.85,2,1,1,102696.8,1
5047,1280,15710366,S965,572,S0,Female,47,4,115558.56,3,1,0,83234.41,1
5048,5810,15791172,S2248,638,S2,Female,44,4,107808.39,1,1,0,89756.0,1
5049,3464,15569503,S1894,607,S0,Male,45,5,120235.5,1,1,1,91217.01,0
5050,6912,15700749,S2194,593,S0,Male,42,5,62397.41,1,1,0,83570.42,0
5051,2533,15645571,S120,644,S0,Female,42,7,62397.41,2,1,1,73411.0,0
5052,5999,15748068,S2348,625,S0,Female,45,5,62397.41,2,0,0,108981.77,0
5053,8253,15667424,S1551,555,S2,Female,36,3,76347.77,1,1,0,98925.66,1
5054,3717,15600781,S893,585,S0,Male,38,5,62397.41,2,1,0,59497.29,0
5055,4924,15707078,S548,705,S2,Female,43,4,123959.85,2,1,1,117296.09,0
5056,4597,15671358,S972,753,S1,Male,38,6,133680.9,2,1,1,121013.22,0
5057,3545,15621834,S1083,631,S0,Female,39,6,62397.41,2,1,0,116193.4,0
5058,3385,15615245,S138,563,S0,Male,43,5,62397.41,2,1,0,65938.77,0
5059,9757,15574842,S1301,665,S0,Male,40,5,62397.41,2,1,1,92234.4,0
5060,3241,15812766,S2380,620,S1,Male,42,3,107479.72,2,1,1,139587.72,0
5061,3765,15673223,S1136,648,S1,Female,37,4,101575.51,1,1,1,108987.16,0
5062,1749,15612193,S1136,565,S0,Female,30,7,143581.58,2,1,0,61452.35,0
5063,1722,15685476,S200,646,S0,Male,50,6,130316.47,1,0,1,133784.98,1
5064,5591,15788025,S29,669,S0,Male,42,6,137018.01,2,0,1,121787.38,0
5065,8027,15768476,S575,596,S2,Male,40,6,62397.41,1,1,0,100007.88,1
5066,9698,15690526,S843,654,S2,Female,37,4,132661.76,1,0,1,108779.88,0
5067,2663,15638355,S1106,729,S2,Male,47,4,62397.41,2,0,1,90841.5,0
5068,9357,15790324,S2143,560,S0,Female,59,6,95162.54,1,1,1,84837.98,1
5069,6884,15706021,S733,654,S2,Female,42,5,123223.5,1,1,1,62692.62,0
5070,6774,15623219,S1675,753,S0,Female,39,6,109089.28,2,1,0,98924.58,0
5071,7801,15710105,S1485,618,S0,Male,51,3,103584.97,1,0,1,84539.63,1
5072,8137,15566139,S2149,509,S0,Male,37,5,119159.83,1,1,1,99583.69,0
5073,8937,15701524,S679,578,S1,Male,57,6,97142.46,1,1,1,130039.72,0
5074,1196,15677141,S1485,710,S1,Male,39,5,109697.07,2,1,0,132813.79,0
5075,9712,15808044,S2369,613,S0,Male,40,6,62397.41,2,1,1,113499.41,0
5076,5279,15769346,S1044,676,S0,Female,37,5,62397.41,1,0,0,83571.08,0
5077,1113,15806837,S1196,580,S2,Female,39,5,135202.8,1,0,0,141021.74,0
5078,199,15629150,S263,582,S2,Female,37,4,62397.41,2,1,1,140219.9,0
5079,1359,15717962,S23,616,S0,Female,55,3,142533.79,1,1,0,100292.65,1
5080,9074,15672053,S1948,634,S2,Male,37,4,125307.3,1,0,0,99500.02,0
5081,1306,15603925,S124,625,S0,Male,40,5,62397.41,2,1,0,97090.56,0
5082,554,15659486,S475,611,S2,Female,44,6,62397.41,3,1,1,91447.75,1
5083,5524,15731555,S1635,567,S1,Male,38,6,140666.9,1,1,0,86317.06,0
5084,9588,15666032,S180,657,S0,Male,38,2,108615.43,1,1,1,82991.34,0
5085,1879,15689781,S1495,669,S1,Female,47,6,115890.92,2,1,1,127240.94,0
5086,6551,15774179,S1434,659,S0,Female,39,3,106299.02,1,1,0,130812.49,0
